identifier,image_path,asy_path,function_type
ellipse_h-0.74_k-0.24_a3.34_b2.38,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.74_k-0.24_a3.34_b2.38.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.74_k-0.24_a3.34_b2.38.asy,ellipse
ellipse_h-0.17_k0.37_a3.82_b1.87,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.17_k0.37_a3.82_b1.87.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.17_k0.37_a3.82_b1.87.asy,ellipse
ellipse_h-0.57_k-1.38_a2.99_b1.71,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.57_k-1.38_a2.99_b1.71.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.57_k-1.38_a2.99_b1.71.asy,ellipse
ellipse_h-0.51_k-1.18_a2.13_b1.53,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.51_k-1.18_a2.13_b1.53.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.51_k-1.18_a2.13_b1.53.asy,ellipse
ellipse_h-0.82_k1.26_a3.8_b1.49,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.82_k1.26_a3.8_b1.49.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.82_k1.26_a3.8_b1.49.asy,ellipse
ellipse_h-1.25_k0.08_a2.85_b1.73,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.25_k0.08_a2.85_b1.73.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.25_k0.08_a2.85_b1.73.asy,ellipse
ellipse_h-1.31_k-0.94_a1.79_b2.65,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.31_k-0.94_a1.79_b2.65.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.31_k-0.94_a1.79_b2.65.asy,ellipse
ellipse_h1.32_k0.25_a3.81_b1.76,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.32_k0.25_a3.81_b1.76.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.32_k0.25_a3.81_b1.76.asy,ellipse
ellipse_h0.34_k-0.73_a3.11_b1.63,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.34_k-0.73_a3.11_b1.63.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.34_k-0.73_a3.11_b1.63.asy,ellipse
ellipse_h0.31_k-0.29_a3.1_b2.46,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.31_k-0.29_a3.1_b2.46.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.31_k-0.29_a3.1_b2.46.asy,ellipse
ellipse_h1.18_k-1.04_a2.78_b2.07,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.18_k-1.04_a2.78_b2.07.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.18_k-1.04_a2.78_b2.07.asy,ellipse
ellipse_h0.36_k-0.09_a2.36_b2.16,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.36_k-0.09_a2.36_b2.16.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.36_k-0.09_a2.36_b2.16.asy,ellipse
ellipse_h-0.8_k1.29_a1.76_b1.97,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.8_k1.29_a1.76_b1.97.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.8_k1.29_a1.76_b1.97.asy,ellipse
ellipse_h0.1_k-0.44_a1.73_b2.13,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.1_k-0.44_a1.73_b2.13.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.1_k-0.44_a1.73_b2.13.asy,ellipse
ellipse_h-1.44_k0.31_a1.91_b2.85,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.44_k0.31_a1.91_b2.85.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.44_k0.31_a1.91_b2.85.asy,ellipse
ellipse_h0.27_k0.64_a2.05_b1.83,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.27_k0.64_a2.05_b1.83.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.27_k0.64_a2.05_b1.83.asy,ellipse
ellipse_h-1.2_k0.37_a2.06_b1.88,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.2_k0.37_a2.06_b1.88.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.2_k0.37_a2.06_b1.88.asy,ellipse
ellipse_h-1.05_k-1.2_a2.27_b2.38,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.05_k-1.2_a2.27_b2.38.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.05_k-1.2_a2.27_b2.38.asy,ellipse
ellipse_h0.13_k0.45_a3.56_b1.54,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.13_k0.45_a3.56_b1.54.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.13_k0.45_a3.56_b1.54.asy,ellipse
ellipse_h-0.96_k0.43_a1.68_b2.42,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.96_k0.43_a1.68_b2.42.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.96_k0.43_a1.68_b2.42.asy,ellipse
ellipse_h0.62_k0.31_a2.28_b2.53,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.62_k0.31_a2.28_b2.53.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.62_k0.31_a2.28_b2.53.asy,ellipse
ellipse_h-0.02_k0.55_a1.56_b1.74,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.02_k0.55_a1.56_b1.74.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.02_k0.55_a1.56_b1.74.asy,ellipse
ellipse_h-1.46_k0.28_a2.85_b1.83,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.46_k0.28_a2.85_b1.83.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.46_k0.28_a2.85_b1.83.asy,ellipse
ellipse_h-0.97_k0.86_a2.8_b1.03,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.97_k0.86_a2.8_b1.03.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.97_k0.86_a2.8_b1.03.asy,ellipse
ellipse_h-0.86_k0.79_a3.29_b1.31,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.86_k0.79_a3.29_b1.31.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.86_k0.79_a3.29_b1.31.asy,ellipse
ellipse_h1.22_k0.98_a3.55_b1.39,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.22_k0.98_a3.55_b1.39.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.22_k0.98_a3.55_b1.39.asy,ellipse
ellipse_h0.46_k-0.06_a2.69_b2.97,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.46_k-0.06_a2.69_b2.97.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.46_k-0.06_a2.69_b2.97.asy,ellipse
ellipse_h0.69_k-1.05_a2.71_b2.78,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.69_k-1.05_a2.71_b2.78.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.69_k-1.05_a2.71_b2.78.asy,ellipse
ellipse_h0.58_k-0.39_a3.08_b1.93,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.58_k-0.39_a3.08_b1.93.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.58_k-0.39_a3.08_b1.93.asy,ellipse
ellipse_h0.48_k0.03_a3.62_b2.53,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.48_k0.03_a3.62_b2.53.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.48_k0.03_a3.62_b2.53.asy,ellipse
ellipse_h1.23_k-1.1_a3.78_b2.86,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.23_k-1.1_a3.78_b2.86.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.23_k-1.1_a3.78_b2.86.asy,ellipse
ellipse_h-0.95_k-0.01_a3.94_b1.67,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.95_k-0.01_a3.94_b1.67.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.95_k-0.01_a3.94_b1.67.asy,ellipse
ellipse_h1.32_k0.84_a2.12_b2.7,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.32_k0.84_a2.12_b2.7.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.32_k0.84_a2.12_b2.7.asy,ellipse
ellipse_h-1.01_k-0.74_a2.8_b1.78,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.01_k-0.74_a2.8_b1.78.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.01_k-0.74_a2.8_b1.78.asy,ellipse
ellipse_h0.11_k-1.27_a3.63_b2.7,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.11_k-1.27_a3.63_b2.7.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.11_k-1.27_a3.63_b2.7.asy,ellipse
ellipse_h-1.16_k0.08_a3.45_b1.87,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.16_k0.08_a3.45_b1.87.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.16_k0.08_a3.45_b1.87.asy,ellipse
ellipse_h-1.15_k-1.01_a2.27_b2.43,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.15_k-1.01_a2.27_b2.43.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.15_k-1.01_a2.27_b2.43.asy,ellipse
ellipse_h-1.15_k-0.55_a2.88_b2.6,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.15_k-0.55_a2.88_b2.6.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.15_k-0.55_a2.88_b2.6.asy,ellipse
ellipse_h1.16_k0.63_a3.05_b1.31,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.16_k0.63_a3.05_b1.31.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.16_k0.63_a3.05_b1.31.asy,ellipse
ellipse_h0.12_k-0.88_a1.84_b1.38,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.12_k-0.88_a1.84_b1.38.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.12_k-0.88_a1.84_b1.38.asy,ellipse
ellipse_h-1.39_k-0.05_a2.21_b1.5,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.39_k-0.05_a2.21_b1.5.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.39_k-0.05_a2.21_b1.5.asy,ellipse
ellipse_h0.63_k1.19_a3.26_b2.27,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.63_k1.19_a3.26_b2.27.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.63_k1.19_a3.26_b2.27.asy,ellipse
ellipse_h0.03_k-0.16_a2.29_b2.38,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.03_k-0.16_a2.29_b2.38.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.03_k-0.16_a2.29_b2.38.asy,ellipse
ellipse_h0.95_k-1.04_a1.57_b2.68,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.95_k-1.04_a1.57_b2.68.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.95_k-1.04_a1.57_b2.68.asy,ellipse
ellipse_h-0.83_k0.91_a2.33_b2.86,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.83_k0.91_a2.33_b2.86.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.83_k0.91_a2.33_b2.86.asy,ellipse
ellipse_h0.41_k-0.07_a3.82_b1.63,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.41_k-0.07_a3.82_b1.63.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.41_k-0.07_a3.82_b1.63.asy,ellipse
ellipse_h0.42_k0.98_a2.71_b1.62,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.42_k0.98_a2.71_b1.62.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.42_k0.98_a2.71_b1.62.asy,ellipse
ellipse_h0.08_k-1.16_a2.81_b2.37,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.08_k-1.16_a2.81_b2.37.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.08_k-1.16_a2.81_b2.37.asy,ellipse
ellipse_h0.82_k-0.17_a2.32_b2.85,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.82_k-0.17_a2.32_b2.85.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.82_k-0.17_a2.32_b2.85.asy,ellipse
ellipse_h0.21_k1.49_a2.73_b1.89,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.21_k1.49_a2.73_b1.89.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.21_k1.49_a2.73_b1.89.asy,ellipse
ellipse_h-1.31_k-1.41_a1.86_b1.44,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.31_k-1.41_a1.86_b1.44.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.31_k-1.41_a1.86_b1.44.asy,ellipse
ellipse_h-0.82_k-0.23_a2.08_b1.28,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.82_k-0.23_a2.08_b1.28.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.82_k-0.23_a2.08_b1.28.asy,ellipse
ellipse_h-0.61_k1.19_a3.75_b2.72,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.61_k1.19_a3.75_b2.72.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.61_k1.19_a3.75_b2.72.asy,ellipse
ellipse_h1.36_k-1.01_a3.73_b1.77,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.36_k-1.01_a3.73_b1.77.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.36_k-1.01_a3.73_b1.77.asy,ellipse
ellipse_h-1.47_k0.74_a3.86_b2.54,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.47_k0.74_a3.86_b2.54.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.47_k0.74_a3.86_b2.54.asy,ellipse
ellipse_h-0.88_k1.2_a1.62_b2.68,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.88_k1.2_a1.62_b2.68.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.88_k1.2_a1.62_b2.68.asy,ellipse
ellipse_h-0.87_k1.21_a2.85_b1.16,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.87_k1.21_a2.85_b1.16.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.87_k1.21_a2.85_b1.16.asy,ellipse
ellipse_h0.27_k-0.19_a2.27_b2.86,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.27_k-0.19_a2.27_b2.86.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.27_k-0.19_a2.27_b2.86.asy,ellipse
ellipse_h1.34_k-0.31_a1.57_b2.82,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.34_k-0.31_a1.57_b2.82.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.34_k-0.31_a1.57_b2.82.asy,ellipse
ellipse_h-0.29_k-0.34_a2.53_b1.27,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.29_k-0.34_a2.53_b1.27.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.29_k-0.34_a2.53_b1.27.asy,ellipse
ellipse_h-0.32_k-1.19_a2.82_b2.79,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.32_k-1.19_a2.82_b2.79.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.32_k-1.19_a2.82_b2.79.asy,ellipse
ellipse_h1.3_k-0.72_a1.93_b1.81,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.3_k-0.72_a1.93_b1.81.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.3_k-0.72_a1.93_b1.81.asy,ellipse
ellipse_h0.46_k-0.11_a1.82_b1.41,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.46_k-0.11_a1.82_b1.41.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.46_k-0.11_a1.82_b1.41.asy,ellipse
ellipse_h1.49_k0.12_a3.28_b1.25,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.49_k0.12_a3.28_b1.25.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.49_k0.12_a3.28_b1.25.asy,ellipse
ellipse_h-0.05_k-0.85_a2.99_b1.07,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.05_k-0.85_a2.99_b1.07.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.05_k-0.85_a2.99_b1.07.asy,ellipse
ellipse_h-1.47_k-0.76_a3.01_b1.37,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.47_k-0.76_a3.01_b1.37.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.47_k-0.76_a3.01_b1.37.asy,ellipse
ellipse_h-0.11_k0.46_a2.86_b1.97,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.11_k0.46_a2.86_b1.97.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.11_k0.46_a2.86_b1.97.asy,ellipse
ellipse_h-0.85_k-0.98_a2.49_b1.02,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.85_k-0.98_a2.49_b1.02.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.85_k-0.98_a2.49_b1.02.asy,ellipse
ellipse_h0.55_k0.52_a2.43_b2.75,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.55_k0.52_a2.43_b2.75.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.55_k0.52_a2.43_b2.75.asy,ellipse
ellipse_h0.43_k-0.25_a3.21_b1.94,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.43_k-0.25_a3.21_b1.94.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.43_k-0.25_a3.21_b1.94.asy,ellipse
ellipse_h0.19_k0.01_a3.02_b1.92,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.19_k0.01_a3.02_b1.92.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.19_k0.01_a3.02_b1.92.asy,ellipse
ellipse_h0.44_k1.04_a3.61_b2.14,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.44_k1.04_a3.61_b2.14.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.44_k1.04_a3.61_b2.14.asy,ellipse
ellipse_h-1.36_k0.59_a1.91_b2.41,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.36_k0.59_a1.91_b2.41.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.36_k0.59_a1.91_b2.41.asy,ellipse
ellipse_h-0.92_k0.19_a3.17_b2.35,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.92_k0.19_a3.17_b2.35.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.92_k0.19_a3.17_b2.35.asy,ellipse
ellipse_h-1.19_k-0.95_a3.09_b2.28,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.19_k-0.95_a3.09_b2.28.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.19_k-0.95_a3.09_b2.28.asy,ellipse
ellipse_h0.13_k-0.3_a3.94_b2.97,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.13_k-0.3_a3.94_b2.97.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.13_k-0.3_a3.94_b2.97.asy,ellipse
ellipse_h0.08_k-0.4_a1.86_b2.99,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.08_k-0.4_a1.86_b2.99.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.08_k-0.4_a1.86_b2.99.asy,ellipse
ellipse_h1.13_k-0.69_a3.08_b2.07,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.13_k-0.69_a3.08_b2.07.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.13_k-0.69_a3.08_b2.07.asy,ellipse
ellipse_h-0.51_k1.07_a1.98_b2.77,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.51_k1.07_a1.98_b2.77.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.51_k1.07_a1.98_b2.77.asy,ellipse
ellipse_h-1.14_k-0.32_a1.91_b1.56,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.14_k-0.32_a1.91_b1.56.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.14_k-0.32_a1.91_b1.56.asy,ellipse
ellipse_h-1.47_k-1.31_a3.66_b1.64,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.47_k-1.31_a3.66_b1.64.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.47_k-1.31_a3.66_b1.64.asy,ellipse
ellipse_h-0.82_k0.25_a2.41_b2.68,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.82_k0.25_a2.41_b2.68.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.82_k0.25_a2.41_b2.68.asy,ellipse
ellipse_h-1.16_k-0.5_a3.51_b1.59,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.16_k-0.5_a3.51_b1.59.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.16_k-0.5_a3.51_b1.59.asy,ellipse
ellipse_h-0.08_k-1.33_a1.61_b2.09,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.08_k-1.33_a1.61_b2.09.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.08_k-1.33_a1.61_b2.09.asy,ellipse
ellipse_h0.28_k0.65_a3.93_b2.22,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.28_k0.65_a3.93_b2.22.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.28_k0.65_a3.93_b2.22.asy,ellipse
ellipse_h-0.46_k1.06_a3.23_b2.16,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.46_k1.06_a3.23_b2.16.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-0.46_k1.06_a3.23_b2.16.asy,ellipse
ellipse_h-1.26_k-1.26_a3.19_b1.96,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.26_k-1.26_a3.19_b1.96.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.26_k-1.26_a3.19_b1.96.asy,ellipse
ellipse_h0.41_k1.47_a3.18_b1.62,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.41_k1.47_a3.18_b1.62.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h0.41_k1.47_a3.18_b1.62.asy,ellipse
ellipse_h-1.23_k-1.43_a3.64_b1.03,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.23_k-1.43_a3.64_b1.03.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h-1.23_k-1.43_a3.64_b1.03.asy,ellipse
ellipse_h1.06_k1.0_a1.98_b2.31,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.06_k1.0_a1.98_b2.31.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/ellipse_h1.06_k1.0_a1.98_b2.31.asy,ellipse
